             86	 -0.211	 -0.289	 -0.078	  0.251	 -0.067	 -0.184	 -0.037	 -0.041	  0.015	  0.104	  0.150	  0.145	 -0.007	 -0.013	  0.020
             87	 -0.204	 -0.284	 -0.081	  0.244	 -0.061	 -0.182	 -0.032	 -0.033	  0.022	  0.109	  0.152	  0.145	 -0.007	 -0.018	  0.018
             88	 -0.193	 -0.287	 -0.094	  0.240	 -0.049	 -0.191	 -0.035	 -0.034	  0.022	  0.106	  0.145	  0.141	 -0.006	 -0.023	  0.022
             89	 -0.177	 -0.299	 -0.122	  0.238	 -0.028	 -0.211	 -0.045	 -0.041	  0.014	  0.095	  0.130	  0.125	 -0.009	 -0.028	  0.025
             90	 -0.201	 -0.309	 -0.108	  0.255	 -0.046	 -0.209	 -0.040	 -0.032	  0.024	  0.101	  0.133	  0.128	 -0.011	 -0.033	  0.024
             91	 -0.190	 -0.297	 -0.107	  0.243	 -0.042	 -0.202	 -0.032	 -0.021	  0.035	  0.109	  0.139	  0.133	 -0.009	 -0.034	  0.026
             92	 -0.162	 -0.272	 -0.110	  0.216	 -0.026	 -0.191	 -0.022	 -0.005	  0.047	  0.119	  0.145	  0.141	 -0.006	 -0.038	  0.025
             93	 -0.193	 -0.297	 -0.104	  0.244	 -0.043	 -0.201	 -0.025	 -0.005	  0.048	  0.116	  0.140	  0.136	 -0.005	 -0.040	  0.025
             94	 -0.200	 -0.323	 -0.123	  0.262	 -0.038	 -0.224	 -0.036	 -0.013	  0.041	  0.104	  0.129	  0.122	 -0.007	 -0.043	  0.027
             95	 -0.195	 -0.324	 -0.130	  0.259	 -0.032	 -0.227	 -0.038	 -0.011	  0.045	  0.105	  0.126	  0.119	 -0.007	 -0.048	  0.027
             96	 -0.188	 -0.316	 -0.128	  0.252	 -0.030	 -0.223	 -0.035	 -0.004	  0.051	  0.107	  0.126	  0.120	 -0.006	 -0.052	  0.027
             97	 -0.194	 -0.311	 -0.117	  0.253	 -0.038	 -0.214	 -0.025	  0.009	  0.062	  0.116	  0.131	  0.126	 -0.007	 -0.056	  0.029
             98	 -0.212	 -0.322	 -0.109	  0.268	 -0.051	 -0.216	 -0.022	  0.015	  0.068	  0.118	  0.129	  0.124	 -0.007	 -0.054	  0.030
             99	 -0.192	 -0.323	 -0.131	  0.258	 -0.030	 -0.227	 -0.029	  0.015	  0.066	  0.114	  0.120	  0.117	 -0.006	 -0.055	  0.030
            100	 -0.167	 -0.321	 -0.153	  0.244	 -0.007	 -0.237	 -0.032	  0.017	  0.069	  0.111	  0.117	  0.111	 -0.006	 -0.061	  0.034
            101	 -0.162	 -0.320	 -0.159	  0.240	 -0.002	 -0.239	 -0.025	  0.024	  0.078	  0.117	  0.119	  0.114	 -0.007	 -0.066	  0.035
            102	 -0.168	 -0.330	 -0.162	  0.249	 -0.003	 -0.246	 -0.023	  0.033	  0.086	  0.122	  0.116	  0.112	 -0.006	 -0.064	  0.038
            103	 -0.162	 -0.338	 -0.175	  0.250	  0.007	 -0.257	 -0.025	  0.035	  0.089	  0.121	  0.112	  0.106	 -0.006	 -0.067	  0.041
            104	 -0.157	 -0.343	 -0.185	  0.249	  0.015	 -0.265	 -0.025	  0.041	  0.093	  0.121	  0.108	  0.105	 -0.005	 -0.077	  0.041
            105	 -0.166	 -0.362	 -0.197	  0.264	  0.015	 -0.280	 -0.029	  0.039	  0.092	  0.116	  0.102	  0.095	 -0.005	 -0.092	  0.040
            106	 -0.151	 -0.360	 -0.209	  0.256	  0.029	 -0.285	 -0.026	  0.044	  0.100	  0.120	  0.101	  0.095	 -0.006	 -0.100	  0.040
            107	 -0.146	 -0.357	 -0.211	  0.252	  0.033	 -0.284	 -0.021	  0.054	  0.111	  0.126	  0.102	  0.098	 -0.004	 -0.102	  0.041
            108	 -0.152	 -0.365	 -0.212	  0.259	  0.030	 -0.289	 -0.019	  0.059	  0.117	  0.129	  0.101	  0.097	 -0.004	 -0.109	  0.042
            109	 -0.146	 -0.365	 -0.220	  0.256	  0.037	 -0.292	 -0.017	  0.069	  0.122	  0.130	  0.101	  0.098	 -0.004	 -0.107	  0.045
            110	 -0.141	 -0.367	 -0.226	  0.254	  0.043	 -0.297	 -0.017	  0.076	  0.130	  0.130	  0.100	  0.097	 -0.003	 -0.105	  0.046
            111	 -0.142	 -0.362	 -0.220	  0.252	  0.040	 -0.291	 -0.015	  0.083	  0.140	  0.135	  0.101	  0.095	 -0.003	 -0.105	  0.047
            112	 -0.145	 -0.368	 -0.224	  0.257	  0.040	 -0.296	 -0.017	  0.086	  0.144	  0.134	  0.098	  0.090	 -0.003	 -0.111	  0.046
            113	 -0.161	 -0.381	 -0.221	  0.271	  0.030	 -0.301	 -0.013	  0.092	  0.152	  0.139	  0.099	  0.090	 -0.001	 -0.123	  0.048
            114	 -0.156	 -0.382	 -0.226	  0.269	  0.035	 -0.304	 -0.015	  0.096	  0.155	  0.137	  0.093	  0.087	 -0.001	 -0.129	  0.051
            115	 -0.139	 -0.386	 -0.248	  0.262	  0.055	 -0.317	 -0.023	  0.095	  0.152	  0.129	  0.083	  0.078	 -0.002	 -0.127	  0.052
            116	 -0.136	 -0.374	 -0.238	  0.255	  0.051	 -0.306	 -0.015	  0.107	  0.167	  0.139	  0.089	  0.085	  0.003	 -0.130	  0.054
            117	 -0.137	 -0.366	 -0.229	  0.252	  0.046	 -0.298	 -0.004	  0.120	  0.180	  0.147	  0.095	  0.089	  0.004	 -0.134	  0.056
            118	 -0.154	 -0.385	 -0.231	  0.269	  0.038	 -0.307	 -0.004	  0.123	  0.183	  0.145	  0.088	  0.085	  0.001	 -0.136	  0.054
            119	 -0.135	 -0.389	 -0.254	  0.262	  0.059	 -0.321	 -0.011	  0.123	  0.182	  0.139	  0.079	  0.074	  0.000	 -0.135	  0.057
            120	 -0.117	 -0.395	 -0.277	  0.256	  0.080	 -0.336	 -0.018	  0.121	  0.181	  0.135	  0.070	  0.062	 -0.001	 -0.135	  0.059
            121	 -0.124	 -0.401	 -0.277	  0.263	  0.076	 -0.339	 -0.015	  0.131	  0.191	  0.140	  0.072	  0.063	 -0.001	 -0.145	  0.057
            122	 -0.125	 -0.400	 -0.275	  0.263	  0.075	 -0.338	 -0.009	  0.141	  0.201	  0.144	  0.074	  0.067	  0.000	 -0.148	  0.061
            123	 -0.139	 -0.405	 -0.267	  0.272	  0.064	 -0.336	 -0.002	  0.152	  0.210	  0.149	  0.074	  0.069	  0.002	 -0.149	  0.060
            124	 -0.120	 -0.413	 -0.293	  0.267	  0.087	 -0.354	 -0.009	  0.149	  0.209	  0.145	  0.068	  0.059	  0.001	 -0.158	  0.060
            125	 -0.091	 -0.418	 -0.327	  0.255	  0.118	 -0.373	 -0.015	  0.148	  0.210	  0.141	  0.059	  0.049	  0.001	 -0.164	  0.062
            126	 -0.088	 -0.414	 -0.327	  0.252	  0.119	 -0.370	 -0.009	  0.163	  0.221	  0.148	  0.063	  0.053	  0.002	 -0.171	  0.063
            127	 -0.089	 -0.419	 -0.329	  0.254	  0.120	 -0.374	 -0.009	  0.169	  0.228	  0.151	  0.060	  0.051	  0.002	 -0.181	  0.063
            128	 -0.093	 -0.428	 -0.336	  0.261	  0.121	 -0.383	 -0.005	  0.173	  0.234	  0.153	  0.060	  0.044	 -0.002	 -0.188	  0.061
            129	 -0.077	 -0.428	 -0.351	  0.253	  0.137	 -0.390	 -0.004	  0.179	  0.237	  0.152	  0.056	  0.045	  0.000	 -0.189	  0.065
            130	 -0.078	 -0.434	 -0.356	  0.256	  0.140	 -0.395	 -0.004	  0.184	  0.241	  0.153	  0.051	  0.045	  0.000	 -0.192	  0.065
            131	 -0.090	 -0.441	 -0.351	  0.266	  0.131	 -0.397	 -0.004	  0.188	  0.245	  0.153	  0.050	  0.042	 -0.002	 -0.198	  0.066
            132	 -0.097	 -0.448	 -0.351	  0.273	  0.127	 -0.400	 -0.004	  0.192	  0.252	  0.154	  0.046	  0.039	 -0.001	 -0.202	  0.065
            133	 -0.099	 -0.450	 -0.351	  0.274	  0.127	 -0.401	  0.002	  0.199	  0.262	  0.160	  0.049	  0.040	  0.001	 -0.201	  0.065
            134	 -0.094	 -0.444	 -0.349	  0.269	  0.128	 -0.397	  0.006	  0.207	  0.269	  0.164	  0.051	  0.043	  0.003	 -0.198	  0.069
            135	 -0.102	 -0.446	 -0.344	  0.274	  0.121	 -0.395	  0.009	  0.215	  0.277	  0.169	  0.053	  0.043	  0.004	 -0.201	  0.071
            136	 -0.092	 -0.448	 -0.355	  0.270	  0.132	 -0.402	  0.007	  0.218	  0.278	  0.167	  0.051	  0.040	  0.005	 -0.201	  0.074
            137	 -0.092	 -0.450	 -0.358	  0.271	  0.133	 -0.404	  0.007	  0.222	  0.282	  0.168	  0.051	  0.036	  0.004	 -0.203	  0.071
            138	 -0.082	 -0.447	 -0.365	  0.264	  0.142	 -0.406	  0.009	  0.228	  0.290	  0.172	  0.052	  0.036	  0.003	 -0.205	  0.069
            139	 -0.075	 -0.443	 -0.367	  0.259	  0.146	 -0.405	  0.013	  0.237	  0.298	  0.176	  0.054	  0.036	  0.004	 -0.201	  0.069
            140	 -0.079	 -0.445	 -0.366	  0.262	  0.143	 -0.406	  0.017	  0.241	  0.305	  0.179	  0.053	  0.036	  0.004	 -0.206	  0.070
            141	 -0.067	 -0.451	 -0.384	  0.259	  0.159	 -0.417	  0.017	  0.245	  0.307	  0.176	  0.048	  0.033	  0.004	 -0.215	  0.069
            142	 -0.072	 -0.458	 -0.386	  0.265	  0.158	 -0.422	  0.018	  0.250	  0.310	  0.176	  0.047	  0.029	  0.004	 -0.217	  0.068
            143	 -0.059	 -0.452	 -0.393	  0.255	  0.168	 -0.422	  0.020	  0.257	  0.316	  0.178	  0.045	  0.029	  0.007	 -0.214	  0.069
            144	 -0.052	 -0.448	 -0.395	  0.250	  0.172	 -0.421	  0.024	  0.264	  0.325	  0.181	  0.044	  0.029	  0.006	 -0.212	  0.069
            145	 -0.051	 -0.452	 -0.401	  0.251	  0.175	 -0.426	  0.025	  0.266	  0.327	  0.181	  0.042	  0.022	  0.006	 -0.214	  0.069
            146	 -0.049	 -0.458	 -0.410	  0.253	  0.181	 -0.434	  0.025	  0.270	  0.330	  0.180	  0.038	  0.021	  0.007	 -0.221	  0.070
            147	 -0.047	 -0.457	 -0.409	  0.252	  0.181	 -0.433	  0.025	  0.276	  0.336	  0.183	  0.038	  0.019	  0.007	 -0.228	  0.067
            148	 -0.038	 -0.453	 -0.414	  0.245	  0.189	 -0.434	  0.026	  0.282	  0.342	  0.188	  0.039	  0.021	  0.010	 -0.232	  0.069
            149	 -0.034	 -0.453	 -0.420	  0.243	  0.194	 -0.437	  0.029	  0.288	  0.348	  0.190	  0.037	  0.021	  0.011	 -0.234	  0.070
            150	 -0.014	 -0.441	 -0.426	  0.227	  0.206	 -0.433	  0.035	  0.298	  0.357	  0.196	  0.039	  0.021	  0.009	 -0.232	  0.068
            151	 -0.019	 -0.440	 -0.420	  0.230	  0.201	 -0.430	  0.039	  0.302	  0.362	  0.196	  0.038	  0.021	  0.011	 -0.225	  0.068
            152	 -0.029	 -0.442	 -0.412	  0.235	  0.193	 -0.427	  0.041	  0.307	  0.369	  0.200	  0.038	  0.022	  0.011	 -0.226	  0.067
            153	 -0.037	 -0.447	 -0.409	  0.241	  0.186	 -0.428	  0.045	  0.318	  0.378	  0.205	  0.038	  0.025	  0.011	 -0.233	  0.067
            154	 -0.025	 -0.438	 -0.412	  0.232	  0.194	 -0.425	  0.045	  0.319	  0.380	  0.203	  0.034	  0.020	  0.011	 -0.234	  0.066
            155	 -0.011	 -0.423	 -0.411	  0.217	  0.200	 -0.417	  0.051	  0.328	  0.389	  0.208	  0.038	  0.022	  0.010	 -0.233	  0.066
            156	 -0.017	 -0.421	 -0.406	  0.219	  0.195	 -0.414	  0.055	  0.335	  0.396	  0.212	  0.037	  0.021	  0.009	 -0.231	  0.065
            157	 -0.021	 -0.439	 -0.417	  0.230	  0.198	 -0.428	  0.048	  0.329	  0.392	  0.203	  0.025	  0.013	  0.011	 -0.231	  0.066
            158	 -0.055	 -0.476	 -0.421	  0.266	  0.183	 -0.449	  0.035	  0.320	  0.382	  0.191	  0.011	 -0.001	  0.011	 -0.229	  0.065
            159	 -0.065	 -0.480	 -0.416	  0.272	  0.176	 -0.449	  0.035	  0.322	  0.386	  0.191	  0.010	 -0.004	  0.011	 -0.228	  0.064
            160	 -0.040	 -0.461	 -0.421	  0.251	  0.191	 -0.441	  0.047	  0.336	  0.401	  0.202	  0.019	  0.004	  0.009	 -0.234	  0.064
            161	 -0.007	 -0.439	 -0.431	  0.223	  0.212	 -0.435	  0.057	  0.346	  0.410	  0.208	  0.025	  0.005	  0.008	 -0.232	  0.061
            162	 -0.034	 -0.461	 -0.427	  0.247	  0.197	 -0.445	  0.053	  0.345	  0.408	  0.205	  0.020	 -0.002	  0.009	 -0.239	  0.062
